,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
16,278917332657651712,278910105804734464,1355334048000.0,2012-12-12 17:40:48,+0000,,"@chrisbrandow @TEA_in_Space Yup or Douglas Aircraft, creator of the awesome DC-3  http://t.co/4o8OHDCo",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,17,https://twitter.com/elonmusk/status/278917332657651712,['http://en.wikipedia.org/wiki/Douglas_Aircraft_Company'],[],0,,False,4,4,0,,None,,,,,,,[],,,,
17,278915899501727744,278910105804734464,1355333707000.0,2012-12-12 17:35:07,+0000,,"My big worry would be long (hopefully) term when I'm dead, eg v sad situation with once great HP  @TEA_in_Space",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,17,https://twitter.com/elonmusk/status/278915899501727744,[],[],0,,False,8,7,10,,None,,,,,,,[],,,,
18,278913921891586049,278910105804734464,1355333235000.0,2012-12-12 17:27:15,+0000,,"SpaceX will go public at some point, as I think it should ultimately be owned primarily by the public ""@bm_ will SpaceX go public?""",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,17,https://twitter.com/elonmusk/status/278913921891586049,[],[],0,,False,69,29,150,,None,,,,,,,[],,,,
19,278910847768739840,278904436447928320,1355332502000.0,2012-12-12 17:15:02,+0000,,"@IntlManOfRealty Best to study some form of engineering, which is the art of creating useful things that didn't exist before.",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,17,https://twitter.com/elonmusk/status/278910847768739840,[],[],0,,False,17,5,9,,None,,,,,,,[],,,,
20,278910105804734464,278910105804734464,1355332325000.0,2012-12-12 17:12:05,+0000,,"Tesla articles 30 mins apart: ""This Stock is Screaming Buy""  http://t.co/jb9DCw4s and ""This Stock Could Get DESTROYED""  http://t.co/dqxTK4LJ",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,17,https://twitter.com/elonmusk/status/278910105804734464,"['http://bit.ly/W6cBOV', 'http://bit.ly/UU2xK4']",[],0,,False,43,36,57,,None,,,,,,,[],,,,
21,278331899133452288,278331899133452288,1355194470000.0,2012-12-11 02:54:30,+0000,,Tesla was just approved for a full Class 1 Massachusetts Auto Sales License by a vote of 4 to 1. Much appreciated!,en,[],[],44196397,44196397,elonmusk,Elon Musk,2,02,https://twitter.com/elonmusk/status/278331899133452288,[],[],0,,False,99,54,207,,None,,,,,,,[],,,,
22,277913865688346624,277913865688346624,1355094803000.0,2012-12-09 23:13:23,+0000,,"Told my kids (age 8 and 6) that we were going to see the Nutcracker, which somehow got translated as the Buttcracker.",en,[],[],44196397,44196397,elonmusk,Elon Musk,7,23,https://twitter.com/elonmusk/status/277913865688346624,[],[],0,,False,129,53,117,,None,,,,,,,[],,,,
23,277693768583491584,277693768583491584,1355042328000.0,2012-12-09 08:38:48,+0000,,Congrats to @dmetcalf for being the first to drive a Tesla Model S over 400 miles on a single charge!,en,[],[],44196397,44196397,elonmusk,Elon Musk,7,08,https://twitter.com/elonmusk/status/277693768583491584,[],[],0,,False,67,27,167,,None,,,,,,,[],,,,
24,276194361442705408,276194361442705408,1354684841000.0,2012-12-05 05:20:41,+0000,,Interesting possible answer to the Fermi Paradox   http://t.co/ASZdxBAl,en,[],[],44196397,44196397,elonmusk,Elon Musk,3,05,https://twitter.com/elonmusk/status/276194361442705408,['http://news.discovery.com/space/do-robots-rule-the-galaxy-121201.html'],[],0,,False,121,50,161,,None,,,,,,,[],,,,
25,275821969415483393,275821969415483393,1354596056000.0,2012-12-04 04:40:56,+0000,,Am happy to report that Tesla was narrowly cash flow positive last week. Continued improvement expected through year end.,en,[],[],44196397,44196397,elonmusk,Elon Musk,2,04,https://twitter.com/elonmusk/status/275821969415483393,[],[],0,,False,358,129,691,,None,,,,,,,[],,,,
26,275346615634624514,275346615634624514,1354482723000.0,2012-12-02 21:12:03,+0000,,Uranium ore now available on Amazon! So much more convenient than Uzbekistan #AwesomeXmasGifts  http://t.co/jqWAJrnY,en,['awesomexmasgifts'],[],44196397,44196397,elonmusk,Elon Musk,7,21,https://twitter.com/elonmusk/status/275346615634624514,['http://www.amazon.com/gp/product/B000796XXM/ref=oh_details_o03_s00_i00'],[],0,,False,152,74,678,,None,,,,,,,[],,,,
27,274090388669734912,274087103065894913,1354183215000.0,2012-11-29 10:00:15,+0000,,@shervin Thanks Shervin!,en,[],[],44196397,44196397,elonmusk,Elon Musk,4,10,https://twitter.com/elonmusk/status/274090388669734912,[],[],0,,False,42,10,2,,None,,,,,,,[],,,,
28,273596976526942209,273596976526942209,1354065577000.0,2012-11-28 01:19:37,+0000,,"Can't put my finger on it, but for some reason the newsstand is looking particularly good right now  http://t.co/gRARJ3xy",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,01,https://twitter.com/elonmusk/status/273596976526942209,[],['https://pbs.twimg.com/media/A8wDACYCYAMpjHX.jpg'],1,https://pbs.twimg.com/media/A8wDACYCYAMpjHX.jpg,False,588,131,661,,None,,,,,,,[],,,,
29,273486358411087872,273486358411087872,1354039203000.0,2012-11-27 18:00:03,+0000,,"But if humanity wishes to become a multi-planet species, then we must figure out how to move millions of people to Mars.",en,[],[],44196397,44196397,elonmusk,Elon Musk,2,18,https://twitter.com/elonmusk/status/273486358411087872,[],[],0,,False,227,159,355,,None,,,,,,,[],,,,
30,273485219162648576,273485219162648576,1354038932000.0,2012-11-27 17:55:32,+0000,,"And, yes, I do in fact know that this sounds crazy. That is not lost on me. Nor I do think SpaceX will do this alone.",en,[],[],44196397,44196397,elonmusk,Elon Musk,2,17,https://twitter.com/elonmusk/status/273485219162648576,[],[],0,,False,76,82,130,,None,,,,,,,[],,,,
31,273483420468932608,273483420468932608,1354038503000.0,2012-11-27 17:48:23,+0000,,"Millions of people needed for Mars colony, so 80k+ would just be the number moving to Mars per year  http://t.co/rwMuzVEK",en,[],[],44196397,44196397,elonmusk,Elon Musk,2,17,https://twitter.com/elonmusk/status/273483420468932608,['http://news.yahoo.com/huge-mars-colony-eyed-spacex-founder-elon-musk-120626263.html'],[],0,,False,199,90,616,,None,,,,,,,[],,,,
32,272518429368541184,272518429368541184,1353808431000.0,2012-11-25 01:53:51,+0000,,Short vid of the recent @SpaceX mission to the Intl Space Station  http://t.co/Qc963d8B,en,[],[],44196397,44196397,elonmusk,Elon Musk,7,01,https://twitter.com/elonmusk/status/272518429368541184,['http://www.youtube.com/watch?v=K0wZ1MOzFSU&feature=youtu.be'],[],0,,False,139,29,204,,None,,,,,,,[],,,,
33,272129332565123072,272063241780338688,1353715663000.0,2012-11-24 00:07:43,+0000,,@cthorm SS Heart of Gold powered by the Infinite Improbability Drive!,en,[],[],44196397,44196397,elonmusk,Elon Musk,6,00,https://twitter.com/elonmusk/status/272129332565123072,[],[],0,,False,14,3,1,,None,,,,,,,[],,,,
34,272063241780338688,272063241780338688,1353699906000.0,2012-11-23 19:45:06,+0000,,My talk for the Royal Aeronautical Society is now online. This gets a little more technical.  http://t.co/ZMbkc3jh,en,[],[],44196397,44196397,elonmusk,Elon Musk,5,19,https://twitter.com/elonmusk/status/272063241780338688,['http://bit.ly/Y8Enhz'],[],0,,False,177,23,108,,None,,,,,,,[],,,,
35,271814339969826817,271814339969826817,1353640563000.0,2012-11-23 03:16:03,+0000,,"Liam Neeson's ""Life's Too Short"" sketch is super funny  http://t.co/nQL7wOx3",en,[],[],44196397,44196397,elonmusk,Elon Musk,5,03,https://twitter.com/elonmusk/status/271814339969826817,['http://www.youtube.com/watch?v=lldrizLu_d8'],[],0,,False,128,14,89,,None,,,,,,,[],,,,
36,271652314744487936,271652314744487936,1353601933000.0,2012-11-22 16:32:13,+0000,,On the plus side...“@newscientist: #Climate change has a silver lining: supersized sweet potatoes  http://t.co/zHMYIbL3”,en,['climate'],[],44196397,44196397,elonmusk,Elon Musk,4,16,https://twitter.com/elonmusk/status/271652314744487936,['http://bit.ly/Sd3dcy'],[],0,,False,17,20,65,,None,,,,,,,[],,,,
37,271642966442000385,271642966442000385,1353599704000.0,2012-11-22 15:55:04,+0000,,Gave a talk on energy and transport at Oxford Univ  http://t.co/kbvJf5LO,en,[],[],44196397,44196397,elonmusk,Elon Musk,4,15,https://twitter.com/elonmusk/status/271642966442000385,['http://ow.ly/fuDdG'],[],0,,False,114,23,103,,None,,,,,,,[],,,,
38,271119275673145344,271085808155500544,1353474847000.0,2012-11-21 05:14:07,+0000,,@Thomas_Tregner Exactly!,en,[],[],44196397,44196397,elonmusk,Elon Musk,3,05,https://twitter.com/elonmusk/status/271119275673145344,[],[],0,,False,4,5,0,,None,,,,,,,[],,,,
39,271085808155500544,271085808155500544,1353466868000.0,2012-11-21 03:01:08,+0000,,Love this picture of the Curiousity rover on Mars. Landscape looks just like the California desert.  http://t.co/02GDasae,en,[],[],44196397,44196397,elonmusk,Elon Musk,3,03,https://twitter.com/elonmusk/status/271085808155500544,[],['https://pbs.twimg.com/media/A8MXGzRCIAAUDQx.jpg'],1,https://pbs.twimg.com/media/A8MXGzRCIAAUDQx.jpg,False,373,91,349,,None,,,,,,,[],,,,
40,270972990756364288,270972990756364288,1353439970000.0,2012-11-20 19:32:50,+0000,,"Btw, I don't think Apple is doomed. Just won't unseat Google from 1st place with Larry P in charge.  http://t.co/hsIAekAw",en,[],[],44196397,44196397,elonmusk,Elon Musk,2,19,https://twitter.com/elonmusk/status/270972990756364288,['http://www.businessinsider.com/elon-musk-apple-is-doomed-without-steve-jobs-2012-11'],[],0,,False,71,44,99,,None,,,,,,,[],,,,
41,270970389394518016,270970389394518016,1353439349000.0,2012-11-20 19:22:29,+0000,,"Mass. judge denies auto dealers' demand to kill our little Tesla store. Yay, justice prevails!   http://t.co/MqnNYScE",en,[],[],44196397,44196397,elonmusk,Elon Musk,2,19,https://twitter.com/elonmusk/status/270970389394518016,['http://www.autonews.com/apps/pbcs.dll/article?AID=/20121120/RETAIL07/121129989/mass-judge-denies-dealers-request-for-injunction-on-tesla-store'],[],0,,False,85,43,170,,None,,,,,,,[],,,,
42,270781533739175937,270776170184847360,1353394323000.0,2012-11-20 06:52:03,+0000,,"@YOUSRC Amos's article was fair, but his editor chose a more sensational headline &amp; used quotes even though I didn't actually say that.",en,[],[],44196397,44196397,elonmusk,Elon Musk,2,06,https://twitter.com/elonmusk/status/270781533739175937,[],[],0,,False,4,3,3,,None,,,,,,,[],,,,
43,270778128643809282,270778128643809282,1353393511000.0,2012-11-20 06:38:31,+0000,,These articles in Space News describe why Ariane 6 vs 5:  http://t.co/IaeYXXK9 and  http://t.co/ghs3FG8w,en,[],[],44196397,44196397,elonmusk,Elon Musk,2,06,https://twitter.com/elonmusk/status/270778128643809282,"['http://www.spacenews.com/article/citing-spacex-threat-lawmakers-in-france-urge-early-ariane-6-start', 'http://www.spacenews.com/article/next-generation-ariane-tops-agenda-esa-ministerial']",[],0,,False,35,10,38,,None,,,,,,,[],,,,
44,270776170184847360,270776170184847360,1353393044000.0,2012-11-20 06:30:44,+0000,,"Was misquoted by BBC as saying ""Europe's rocket has no chance"". Just said the [Franco-German] Ariane 5 has no chance, so go with Ariane 6.",en,[],[],44196397,44196397,elonmusk,Elon Musk,2,06,https://twitter.com/elonmusk/status/270776170184847360,[],[],0,,False,36,25,100,,None,,,,,,,[],,,,
45,270421087202992128,270421087202992128,1353308386000.0,2012-11-19 06:59:46,+0000,,"Just returned from a trip to London and Oxford, where I met with many interesting people. I really like Britain!",en,[],[],44196397,44196397,elonmusk,Elon Musk,1,06,https://twitter.com/elonmusk/status/270421087202992128,[],[],0,,False,76,41,46,,None,,,,,,,[],,,,
46,269259128277463040,269259128277463040,1353031353000.0,2012-11-16 02:02:33,+0000,,Original article on Model S from @consumerreports:  http://t.co/OiXLz618,en,[],[],44196397,44196397,elonmusk,Elon Musk,5,02,https://twitter.com/elonmusk/status/269259128277463040,['http://bit.ly/ZKeMKf'],[],0,,False,34,12,83,,None,,,,,,,[],,,,
47,269249710949289984,269249710949289984,1353029108000.0,2012-11-16 01:25:08,+0000,,Sounds like Consumer Reports had a good experience with the Tesla Model S  http://t.co/CT3dgHbh,en,[],[],44196397,44196397,elonmusk,Elon Musk,5,01,https://twitter.com/elonmusk/status/269249710949289984,['http://m.usatoday.com/article/news/1706165'],[],0,,False,37,35,87,,None,,,,,,,[],,,,
48,268210066300235776,268210066300235776,1352781237000.0,2012-11-13 04:33:57,+0000,,"Cool story about a @SolarCity installation after hurricane Sandy. Good going, guys!  http://t.co/w5FtBbZe",en,[],[],44196397,44196397,elonmusk,Elon Musk,2,04,https://twitter.com/elonmusk/status/268210066300235776,['http://www.teslamotors.com/forum/forums/solar-city-story'],[],0,,False,47,11,73,,None,,,,,,,[],,,,
49,267909403469021184,267909403469021184,1352709553000.0,2012-11-12 08:39:13,+0000,,Alexander Hamilton was awesome  http://t.co/2bHf4zS0,en,[],[],44196397,44196397,elonmusk,Elon Musk,1,08,https://twitter.com/elonmusk/status/267909403469021184,['http://www.nytimes.com/2012/11/12/opinion/mr-hamiltons-growth-strategy.html?nl=todaysheadlines&emc=edit_th_20121112'],[],0,,False,84,17,94,,None,,,,,,,[],,,,
50,266295618702553088,266295618702553088,1352324798000.0,2012-11-07 21:46:38,+0000,,View of Grasshopper test rocket from the water tower. Note SUV and person nearby for sense of size.  http://t.co/r9yuTRGL,en,[],[],44196397,44196397,elonmusk,Elon Musk,3,21,https://twitter.com/elonmusk/status/266295618702553088,[],['https://pbs.twimg.com/media/A7ISdE5CMAIQxME.jpg'],1,https://pbs.twimg.com/media/A7ISdE5CMAIQxME.jpg,False,149,33,204,,None,,,,,,,[],,,,
51,265708137435258880,265708137435258880,1352184731000.0,2012-11-06 06:52:11,+0000,,"Good skit by Henri, Le Chat Noir. Camus in cat form!  http://t.co/XeLUsE9i",en,[],[],44196397,44196397,elonmusk,Elon Musk,2,06,https://twitter.com/elonmusk/status/265708137435258880,['http://youtu.be/R_fUsssnHPw'],[],0,,False,61,14,42,,None,,,,,,,[],,,,
52,264832219040845824,264829895899762688,1351975896000.0,2012-11-03 20:51:36,+0000,,"@Jack_JL Engine gimbals for pitch and yaw, gas thrusters for roll.",en,[],[],44196397,44196397,elonmusk,Elon Musk,6,20,https://twitter.com/elonmusk/status/264832219040845824,[],[],0,,False,4,1,1,,None,,,,,,,[],,,,
53,264829895899762688,264829895899762688,1351975342000.0,2012-11-03 20:42:22,+0000,,First flight of 10 story tall Grasshopper rocket using closed loop thrust vector &amp; throttle control  http://t.co/NH24BQMH,en,[],[],44196397,44196397,elonmusk,Elon Musk,6,20,https://twitter.com/elonmusk/status/264829895899762688,['http://yfrog.us/f362mloybjbosdefkdeoytqsz'],[],0,,False,127,42,216,,None,,,,,,,[],,,,
54,262609273878622208,262365909757358080,1351445904000.0,2012-10-28 17:38:24,+0000,,Reply to @mkrapels: Our avg speed was ummm a little too high. Got a ticket at 92 mph on I-5. We need the Autobahn in CA!,en,[],[],44196397,44196397,elonmusk,Elon Musk,7,17,https://twitter.com/elonmusk/status/262609273878622208,[],[],0,,False,43,31,41,,None,,,,,,,[],,,,
55,262605962005868544,262605962005868544,1351445115000.0,2012-10-28 17:25:15,+0000,,V proud of Tesla team for completing 1000th Model S body. More cars made this month than entire rest of year  http://t.co/k8XWaEth,en,[],[],44196397,44196397,elonmusk,Elon Musk,7,17,https://twitter.com/elonmusk/status/262605962005868544,[],['https://pbs.twimg.com/media/A6T2uynCcAAUn7b.jpg'],1,https://pbs.twimg.com/media/A6T2uynCcAAUn7b.jpg,False,314,85,340,,None,,,,,,,[],,,,
56,262374155700289536,262365909757358080,1351389848000.0,2012-10-28 02:04:08,+0000,,"Reply to @Astro_yyz: Yes, Model S seats 5 adults + 2 kids with room for luggage in the front trunk. My kids love the rear facing seats best.",en,[],[],44196397,44196397,elonmusk,Elon Musk,7,02,https://twitter.com/elonmusk/status/262374155700289536,[],[],0,,False,17,19,33,,None,,,,,,,[],,,,
57,262371488181665794,262371488181665794,1351389212000.0,2012-10-28 01:53:32,+0000,,Pic of the Model S getting supercharged with the lovely @TalulahRiley  http://t.co/ne5wGvZs,en,[],[],44196397,44196397,elonmusk,Elon Musk,7,01,https://twitter.com/elonmusk/status/262371488181665794,[],['https://pbs.twimg.com/media/A6QhenjCQAEMjLu.jpg'],1,https://pbs.twimg.com/media/A6QhenjCQAEMjLu.jpg,False,245,34,108,,None,,,,,,,[],,,,
58,262365909757358080,262365909757358080,1351387882000.0,2012-10-28 01:31:22,+0000,,Doing LA to SF road trip in Model S with all 5 kids &amp; Talulah. Supercharger finished charging b4 we finished our burgers!,en,[],[],44196397,44196397,elonmusk,Elon Musk,7,01,https://twitter.com/elonmusk/status/262365909757358080,[],[],0,,False,88,34,145,,None,,,,,,,[],,,,
59,260475462952824834,260475462952824834,1350937164000.0,2012-10-22 20:19:24,+0000,,Just wrote a blog piece about Tesla stores  http://t.co/4Ebs4HIw,en,[],[],44196397,44196397,elonmusk,Elon Musk,1,20,https://twitter.com/elonmusk/status/260475462952824834,['http://www.teslamotors.com/blog/tesla-approach-distributing-and-servicing-cars'],[],0,,False,67,18,136,,None,,,,,,,[],,,,
60,256529467911073793,256529467911073793,1349996366000.0,2012-10-11 22:59:26,+0000,,Long exposure shot of Dragon and the Space Station arcing across the night sky over Texas  http://t.co/omTht7OP,en,[],[],44196397,44196397,elonmusk,Elon Musk,4,22,https://twitter.com/elonmusk/status/256529467911073793,[],['https://pbs.twimg.com/media/A49gMSHCcAEaPhm.jpg'],1,https://pbs.twimg.com/media/A49gMSHCcAEaPhm.jpg,False,292,44,336,,None,,,,,,,[],,,,
61,255107883853819904,255107883853819904,1349657433000.0,2012-10-08 00:50:33,+0000,,Falcon 9 rocket booster has delivered Dragon to its target orbit!,en,[],[],44196397,44196397,elonmusk,Elon Musk,1,00,https://twitter.com/elonmusk/status/255107883853819904,[],[],0,,False,184,136,713,,None,,,,,,,[],,,,
62,255046270975094784,255046270975094784,1349642744000.0,2012-10-07 20:45:44,+0000,,Time lapse video of rocket roll out  http://t.co/nuHKYrEH Now 3 hours 45 mins to lift off...,en,[],[],44196397,44196397,elonmusk,Elon Musk,7,20,https://twitter.com/elonmusk/status/255046270975094784,['http://www.youtube.com/watch?v=2T1dfNoNV7k&feature=youtu.be'],[],0,,False,56,20,112,,None,,,,,,,[],,,,
63,253683768236322817,253683768236322817,1349317898000.0,2012-10-04 02:31:38,+0000,,An update about Tesla   http://t.co/A8hQXVNI,en,[],[],44196397,44196397,elonmusk,Elon Musk,4,02,https://twitter.com/elonmusk/status/253683768236322817,['http://www.teslamotors.com/blog/update-elon-musk'],[],0,,False,103,35,325,,None,,,,,,,[],,,,
64,253290635400986624,253280601069719553,1349224168000.0,2012-10-03 00:29:28,+0000,,"@elonmusk Sorry, meant to say EDT.",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,00,https://twitter.com/elonmusk/status/253290635400986624,[],[],0,,False,8,10,5,,None,,,,,,,[],,,,
65,253280601069719553,253280601069719553,1349221775000.0,2012-10-02 23:49:35,+0000,,Launching our Falcon 9 rocket and Dragon spacecraft to the Space Station on Sunday at 8:35pm EST!  http://t.co/qXK0zJyC,en,[],[],44196397,44196397,elonmusk,Elon Musk,2,23,https://twitter.com/elonmusk/status/253280601069719553,[],['https://pbs.twimg.com/media/A4PVXV_CEAEZtJ4.jpg'],1,https://pbs.twimg.com/media/A4PVXV_CEAEZtJ4.jpg,False,150,56,569,,None,,,,,,,[],,,,
66,252870369487233024,252870369487233024,1349123968000.0,2012-10-01 20:39:28,+0000,,Review of the Model S by @nytimes  http://t.co/L0sqgV6f,en,[],[],44196397,44196397,elonmusk,Elon Musk,1,20,https://twitter.com/elonmusk/status/252870369487233024,['http://www.nytimes.com/2012/09/30/automobiles/autoreviews/one-big-step-for-tesla-one-giant-leap-for-evs.html?_r=1&'],[],0,,False,56,22,114,,None,,,,,,,[],,,,
67,252827753643126784,252827753643126784,1349113808000.0,2012-10-01 17:50:08,+0000,,View from landing leg camera on Falcon rocket test rig (aka Grasshopper Project)   http://t.co/xhFe87AM,en,[],[],44196397,44196397,elonmusk,Elon Musk,1,17,https://twitter.com/elonmusk/status/252827753643126784,['http://yfrog.us/09qmmivexdorhtchxitvhjzsz'],[],0,,False,43,11,59,,None,,,,,,,[],,,,
68,252528724602400768,252528724602400768,1349042514000.0,2012-09-30 22:01:54,+0000,,"Now test firing our most advanced engine, the Merlin 1D-Vac, at 80 tons of thrust.  http://t.co/HGK1joVQ",en,[],[],44196397,44196397,elonmusk,Elon Musk,7,22,https://twitter.com/elonmusk/status/252528724602400768,[],['https://pbs.twimg.com/media/A4EpiX4CMAABNgY.jpg'],1,https://pbs.twimg.com/media/A4EpiX4CMAABNgY.jpg,False,323,101,605,,None,,,,,,,[],,,,
69,250453089562263552,250453089562263552,1348547644000.0,2012-09-25 04:34:04,+0000,,The Tesla Supercharger will over time allow you to travel anywhere on pure sunlight for free  http://t.co/DEscYLLH,en,[],[],44196397,44196397,elonmusk,Elon Musk,2,04,https://twitter.com/elonmusk/status/250453089562263552,['http://finance.yahoo.com/news/tesla-motors-launches-revolutionary-supercharger-032000226.html'],[],0,,False,246,76,842,,None,,,,,,,[],,,,
